"id","fname_c1","fname_c2","lname_c1","lname_c2","by","bm","bd"
"6280","RENATE","NA","KELLER","NA","1996","12","8"
"7930","CLAXUDIA","NA","LANGE","NA","1960","5","19"
"8380","BARBARA","NA","FRANK","NA","1949","5","31"
"4180","KARL","NA","HOFFMANN","NA","1980","10","26"
"4430","BENJAMIN","NA","WEBER","NA","1955","8","17"
"4580","HEINZ","NA","FISCHER","NA","1989","8","13"
"3030","RALF","NA","LORENZ","NA","1983","3","14"
"6580","MARGARETE","NA","KRAEMER","NA","1969","1","23"
"1130","MARIO","NA","POHL","NA","1993","2","9"
"8180","GERTRUD","NA","MEIER","NA","1975","5","8"
"6680","INGRID","NA","BERGMANN","NA","1964","10","11"
"3130","SVEN","NA","HOYRN","NA","1940","5","18"
"9630","HANNELORE","NA","SCHUTSER","NA","1970","5","8"
"2630","ERNST","NA","WERNER","NA","1964","9","23"
"9230","SABINE","MONIKA","SCHMIDT","NA","1959","6","21"
"3430","JOERG","NA","ZIMMERMANN","NA","1961","7","3"
"2080","MARTIN","NA","SCHMITZ","NA","1940","6","30"
"2780","JUERGEN","NA","FRIEDRICH","NA","1951","6","26"
"3530","UWE","NA","GUENTHER","NA","1961","3","11"
"2180","WALTER","STEFAN","RICHTER","NA","1938","7","27"
"7430","HELENE","NA","SCHWARZ","NA","1970","1","20"
"2280","UWE","NA","BECKER","NA","1941","4","27"
"3330","MANFRED","NA","MAIER","NA","1946","8","11"
"1780","WERNER","NA","FISCHER","NA","1954","1","15"
"3230","RAINER","NA","SCHROEDER","NA","1939","2","8"
"5430","FRIEDA","BIRGIT","SCHOLZ","NA","1955","8","5"
"9030","SABINE","NA","SCHMIDT","NA","1954","10","27"
"3580","THOMAS","NA","KAISER","NA","1980","5","13"
"7530","NICOLE","NA","ROTH","NA","1937","5","3"
"1630","MATTHIAS","NA","SCHMIDT","NA","1950","1","3"
"5780","MARIANNE","NA","KRAUS","NA","1967","8","21"
"9380","RENATE","NA","SCHMIDT","NA","1932","12","30"
"9280","UTE","NA","WAGNER","NA","1986","12","22"
"5680","NICOLE","URSULA","SIMON","NA","1975","1","6"
"380","MARTIN","NA","MUELLDR","NA","1977","5","27"
"3780","KLAUS","NA","FRANKE","NA","1932","1","15"
"6830","URSULA","NA","WERNER","NA","1976","3","2"
"9830","KARIN","MARION","FRIEDRICH","NA","1971","7","11"
"3630","CHRISTOPH","NA","MUELLER","NA","1970","8","31"
"1930","CHRISTIAN","NA","SCHULZ","NA","1989","12","16"
"5480","MARGAREQTE","NA","SCHMIDT","NA","1938","2","1"
"5580","MONIKA","NA","BAUER","NA","1936","12","21"
"780","JUERGEN","NA","KOERTIG","NA","1930","3","23"
"7130","STEFANIE","NA","BERGER","NA","1959","10","9"
"5880","PETFRA","NA","SCHUMACHER","NA","1928","10","17"
"6730","STEFANIE","NA","SCHUBERT","NA","1965","5","23"
"5980","SANDRA","NA","SCHMITZ","NA","1975","7","30"
"8580","KARIN","NA","WEBER","NA","1958","7","14"
"230","MARCO","NA","LEHMANN","NA","1944","7","18"
"630","PAUL","NA","MAIER","NA","1930","6","19"
"7030","ELISABETH","NA","WOLF","NA","1984","10","15"
"9780","STEFANIE","NA","KRUEGER","NA","1961","8","27"
"3180","PETER","NA","FRANKE","NA","1961","2","20"
"6930","RENATOE","NA","MUELLER","NA","1963","8","21"
"8780","SABINE","ANJA","SIMON","NA","1940","10","29"
"9680","SABINE","NA","LANG","NA","1938","4","22"
"8980","CHRISTA","INGRID","GUENTHER","NA","1981","4","4"
"9530","SUSANNE","NA","WEBER","NA","1948","1","16"
"2030","GUENTHER","NA","ZIMMERMANN","NA","2004","11","26"
"5180","SABINE","NA","KAISER","NA","1961","1","5"
"1230","PETER","NA","BUSCH","NA","1928","8","19"
"2930","FRANZ","NA","SCHULZE","NA","1979","2","6"
"5080","GISELA","NA","SCHMIDT","NA","1955","11","12"
"8280","GISELA","NA","SCHMIDT","NA","1961","11","5"
"1030","ALEXANDER","HOLGER","KUHN","NA","1961","6","6"
"5380","ANJA","NA","WEISS","NA","1961","12","26"
"5280","INGRID","NA","BOEHM","NA","1941","1","27"
"1730","JENS","NA","MUELLER","NA","1968","9","5"
"2730","DIETER","NA","SCHNEIDER","NA","1963","4","3"
"6130","CHRISTA","NA","WOLFF","NA","1990","6","14"
"6430","KARIN","NA","SOMMER","NA","1992","11","25"
"1680","DANIEL","NA","SCHMITZ","NA","1968","6","15"
"6330","GERTRUCD","NA","MUELLER","NA","1986","11","19"
"6230","MAIKE","NA","HOFFMANN","NA","1958","7","16"
"1880","HEINZ","NA","KUHN","NA","1999","4","14"
"6530","MONIKA","NA","SCHROEDER","NA","1962","3","19"
"6630","RENATE","NA","MEIER","NA","1968","12","28"
"1530","WERNER","NA","HOFFMANN","NA","1986","2","9"
"8130","ANGELA","NA","WALTER","NA","1961","10","13"
"9130","HELGA","NA","RICHTER","NA","2003","2","9"
"6030","INGRID","NA","MEYER","NA","1984","4","10"
"2530","MATTHIAS","NA","MUELLER","NA","1974","2","4"
"8881","CLAUDIA","NA","GUENTHER","NA","1932","8","12"
"5231","PETRA","NA","SCHMIDT","NA","1952","5","25"
"5731","SUSANNE","NA","SCHREIBER","NA","1942","11","3"
"3281","PETER","NA","SCHAEFER","NA","1957","9","23"
"3081","WERNER","NA","SCHROEDER","NA","1963","7","17"
"2431","UWE","NA","FRANKE","NA","1938","4","20"
"1581","GERD","NA","SCHMIDT","NA","1978","7","23"
"331","SVEN","PETER","WEBER","NA","1964","11","17"
"1481","MICVHAEL","NA","SCHMITZ","NA","2002","5","10"
"3481","HORST","NA","KUHN","NA","1959","12","4"
"531","WERNER","NA","DIETRICH","NA","1934","1","24"
"1181","JOERG","NA","HARGMANN","NA","1945","4","1"
"6781","HILDEGARD","NA","PETERS","NA","1974","6","4"
"931","MARKUS","NA","SAUER","NA","1943","12","11"
"1081","ANDRE","NA","HAHN","NA","1999","2","9"
"7481","SABINE","NA","LANGE","NA","1982","12","8"
"8731","JUTTA","NA","SCHWARZ","NA","1933","7","20"
"6881","SABINE","NA","MUELLER","NA","1987","12","11"
"1981","OLIVER","NA","RICHTER","NA","1961","8","23"
"2331","HANS","NA","SCHMIDT","NA","1944","4","20"
"7881","CHRISTEL","NA","MUELLER","MEIER","1964","5","8"
"31","MARTIN","NA","FISCHER","NA","1996","7","5"
"731","ERNST","NA","SCHULZ","NA","2003","2","28"
"9981","BIRGIT","NA","SCHNEIDER","NA","1989","3","10"
"6081","SUSANNE","NA","ZIMMERMANN","NA","1944","2","28"
"7731","MARIE","NA","HERRMANN","NA","1978","12","16"
"8031","KARIN","NA","MUELLER","NA","2003","7","5"
"9881","URSULA","NA","FISCHER","NA","1991","11","1"
"7331","MARIA","NA","VOIGT","NA","1970","6","4"
"1431","ROLF","NA","HARTMANN","NA","1980","10","22"
"7181","BEATE","NA","SCHMIDT","NA","1963","4","12"
"4631","WILLI","NA","ERNST","NA","1959","6","29"
"4781","WOLFGANG","NA","BOEHM","NA","1989","7","27"
"2831","RALF","NA","MUELLER","NA","1966","2","9"
"7231","ANDREA","KARIN","KAISER","NA","1936","11","24"
"4231","ANDRE","JUERGEN","GRAF","NA","1982","5","14"
"7631","GABRIELE","NA","HAAS","NA","1991","2","12"
"3731","GERHARD","NA","HARTMANN","NA","1970","10","17"
"8231","RENATE","NA","RICHTER","NA","1949","12","21"
"4381","HERBERT","NA","GUENTHER","NA","1954","8","16"
"1831","WOLFGANG","NA","FUCHS","NA","1981","9","13"
"5631","SABINE","NA","SCHOLZ","NA","1986","9","28"
"3831","UWE","NA","LANGE","NA","1940","1","23"
"181","MATTHIAS","NA","MAYER","NA","1967","2","5"
"6481","MARTINA","NA","MUELLER","NA","1992","5","5"
"9181","MARTINA","NA","SCHMITZ","NA","1938","3","2"
"8431","RENATE","NA","VOGEL","NA","1942","8","11"
"3931","PETER","NA","KAISEP","NA","1992","10","13"
"5331","MARIA","NA","SCHNEIDER","NA","1937","2","23"
"6381","STEFANIE","NA","WINKLER","NA","1942","12","14"
"981","CHRISTIAN","NA","KOCH","NA","1961","5","7"
"2581","HORST","CHRISTIAN","BERGMANN","NA","2003","2","20"
"3381","MICHAEL","NA","FISCHER","NA","1968","5","10"
"2681","WOLFGANG","NA","ALBRECHT","NA","2007","12","19"
"431","MICHAEL","NA","KRUEGER","NA","1942","6","11"
"2481","HERMANN","NA","WINKLER","NA","1972","7","10"
"2381","RUDOLF","NA","WALTER","NA","1953","4","13"
"5131","MARIANNE","SABINE","WALTER","NA","1971","4","12"
"81","PETER","NA","SCHOLZ","NA","1982","9","12"
"831","PEPTER","NA","FRANK","NA","1990","7","1"
"7581","BARBARA","NA","SCHMIDT","NA","1966","2","5"
"581","PAUL","NA","SCHMITZ","NA","1972","2","16"
"8831","MARION","NA","HORN","NA","1947","2","20"
"4081","STEFAN","NA","RICHTER","NA","1942","9","25"
"7781","ILSE","NA","SCHMIDT","NA","1953","4","16"
"4981","OTTO","NA","MUELLER","NA","1960","6","30"
"7981","ELFRIEDE","NA","WINKLER","NA","1978","12","26"
"7381","ANTJE","NA","WEBER","NA","1987","9","30"
"9481","HELGA","NA","MUELLER","NA","1979","5","7"
"8631","HELGA","NA","DIETRICH","NA","1973","5","8"
"9581","CHRISTINE","NA","WOLF","NA","1963","8","10"
"2981","PETER","NA","FRANKE","NA","1967","10","2"
"4681","HELMUT","NA","SCHROEDER","NA","1937","12","25"
"4331","FRANK","NA","BERGMANN","NA","1951","12","26"
"2131","WILHELM","NA","HARTMANN","NA","1990","6","29"
"2231","PETER","NA","KAISER","NA","1991","5","1"
"4731","NORBERT","NA","ZIEGLER","NA","1943","8","26"
"2881","HEINRICH","NA","HAAS","NA","1965","1","15"
"7081","EDITH","NA","WEBER","NA","1944","3","31"
"4131","FRANK","NA","MEYER","NA","1948","3","23"
"131","ALEXANDER","NA","WALTER","NA","2008","11","7"
"4481","WERNER","NA","MEIEAR","NA","1963","5","16"
"8481","INGEBORG","NA","SCHULZE","NA","1939","5","20"
"4531","MANFRED","NA","BAUER","NA","1997","9","7"
"4881","GUENTHER","NA","MEYER","NA","1987","9","2"
"9731","GABRIELE","NA","KAISER","NA","1952","1","15"
"8081","URSULA","NA","BERGER","NA","1971","6","4"
"5531","PETRA","NA","SCHAEFER","NA","1967","12","16"
"3981","SEBASTIAN","NA","ZIEGLER","NA","1985","9","9"
"9081","CHRISTEL","NA","SOMMER","NA","2003","2","14"
"8331","BIRGIT","NA","BOEHM","NA","1973","7","14"
"9331","ANDREA","NA","HARTMANN","NA","1967","5","8"
"4281","CARSTEN","NA","SCHWARZ","NA","1965","2","9"
"8531","ELKE","NA","SCHAEFER","NA","1949","1","25"
"281","WILHELM","NA","LEHMANN","NA","1937","10","4"
"3681","ALFRED","JAN","SCHULZ","NA","1972","12","6"
"8931","MONIKA","NA","MEIER","NA","1956","6","23"
"3881","ALEXANDER","NA","BRAUN","NA","2003","12","6"
"9931","INGRID","NA","BECKER","NA","1965","9","22"
"681","RALF","NA","LEHMANN","NA","1943","7","25"
"3531","CHRISTIAN","GUENTHER","KOEHLER","NA","2004","5","23"
"7681","SUSANNE","NA","ENGEL","NA","1944","6","9"
"881","PETER","NA","SCHUBERT","NA","1957","8","20"
"481","HEINZ","NA","SCHROEDER","NA","1945","5","4"
"8681","CHRISTINA","NA","MURLLER","NA","1993","9","17"
"1281","GERHARGD","HELMUT","KOERTIG","NA","1973","3","5"
"4031","HELMUT","NA","NEUMANN","NA","1964","10","8"
"7281","KARIPN","NA","SCHROEDER","NA","1934","10","4"
"5031","MELANIE","NA","HOFFMANN","NA","1954","5","28"
"1381","UWE","NA","SCHWARZ","NA","1988","12","20"
"6981","ANGELIKA","NA","BECK","NA","1961","5","22"
"7931","INGRID","NA","WEISS","NA","1958","6","1"
"5831","CHRISTINE","NA","KOCH","NA","1929","4","8"
"4831","ANDREAS","NA","MEYER","NA","2008","9","18"
"4931","THOMAS","NA","WOLF","NA","2008","7","12"
"5931","SABINE","KARIN","WEBER","NA","1956","11","14"
"6181","BARBMARA","NA","SCHAEFER","NA","1972","5","11"
"9431","SABINE","NA","MAIER","NA","1964","4","25"
"7831","PETRA","NA","SOMMER","NA","1983","8","21"
"8381","ANCNA","NA","BERGER","NA","1929","9","30"
"4181","MICHAEL","NA","SCHAMIDT","NA","1996","9","19"
"3031","JAN","NA","FUCHS","NA","1999","6","26"
"8181","ELKE","NA","SCHUMACHER","NA","1934","9","20"
"6281","ELKE","NA","BRANDT","NA","1990","10","20"
"4581","ROBERT","NA","ERNST","NA","1955","4","15"
"1131","ANDREAS","NA","BAUER","NA","1976","4","10"
"4431","HELMUT","NA","DIETRICH","NA","1938","4","22"
"6581","ANDREA","NA","RICHTER","NA","1947","8","13"
"6681","INGRID","NA","ERNST","NA","1946","8","19"
"9631","JOHANNA","NA","SCHREIBER","NA","1935","11","30"
"3131","HELMUT","NA","WINTER","NA","1986","5","14"
"9231","ANGELIKA","CHARLOTTE","ALBRECHT","NA","1939","4","10"
"2631","WOLFGANG","NA","LUDWIG","NA","1927","4","29"
"3431","WOLFGANG","NA","BRANDT","NA","1964","3","10"
"2081","GERHARD","NA","WAGNER","NA","1959","4","4"
"2781","MARTIN","NA","KUHN","NA","1936","1","14"
"7431","BIRGIT","NA","BECKER","NA","1939","2","5"
"1781","RAINER","NA","HOFFMANN","NA","2007","9","16"
"2281","PETER","NA","KRAUS","NA","1950","6","3"
"3331","KLAUS","NA","SCHULZ","NA","1957","3","31"
"3231","HELMUT","NA","HOFFMANN","NA","2007","4","28"
"5431","BIRGIT","NA","BQUER","NA","1967","4","12"
"7531","GISELA","NA","BECK","NA","1944","1","15"
"9031","ELISABETH","NA","WAGNER","NA","1970","7","13"
"1631","MARKUS","NA","WEBER","NA","1954","7","18"
"2181","HELMUT","NA","KRAUSE","NA","1991","8","19"
"3581","NORBERZT","NA","MUELLER","NA","2004","6","5"
"5781","CHRISTINE","NA","OTTO","NA","1954","6","24"
"9381","JUTTA","NA","SCHNEIDER","NA","1951","2","13"
"781","MARTIN","NA","SCHAEFER","NA","1931","6","10"
"5681","GABRIELE","NA","SCHMIDT","NA","1951","3","21"
"381","HEINZ","NA","HARTMANN","NA","1937","7","20"
"3781","MARIO","NA","SCHMIDT","NA","1963","9","7"
"9281","BRIGITTE","NA","BERGMANN","NA","1957","6","15"
"5481","ELKE","NA","OTTO","NA","1972","7","26"
"9831","ILSE","NA","SCHULZ","NA","1926","8","1"
"1931","OLAF","NA","WALTER","NA","2002","10","8"
"6731","DORIS","NA","MUELLER","NA","1929","1","27"
"3631","STEFAN","NA","POHL","NA","1957","9","22"
"5581","HELGA","NA","SCHAEFER","NA","1985","5","25"
"8581","HELGA","NA","HAAS","NA","1939","7","31"
"5881","HELGA","NA","SCHROTEDER","NA","1949","1","5"
"5981","SUSANNE","NA","MARTIN","NA","1973","3","26"
"7031","RENATE","NA","BERGER","NA","1970","1","27"
"631","MATTHIAS","NA","SCHAEFER","NA","1991","9","3"
"6831","RENATE","NA","SCHMIDT","NA","1939","11","12"
"9781","PETRA","NA","HARTMANN","NA","1929","6","6"
"7131","ANNA","NA","LORENZ","NA","1994","11","27"
"231","THOMAS","NA","STEIN","NA","1938","12","19"
"6931","NICOLE","NA","KRUEGER","NA","1954","10","18"
"3181","ANDREAS","NA","ROTH","NA","1940","3","5"
"8781","IRMGARD","NA","VOGDL","NA","1966","11","12"
"1331","PETER","NA","BERGMANN","NA","1948","9","7"
"9681","NICOLE","NA","SCHMID","NA","1971","6","12"
"9531","NADINE","NA","VOIGT","NA","1926","2","10"
"8981","GERDA","NA","VOGEL","NA","1994","8","4"
"2031","DIETER","NA","SCHWARZ","NA","1968","12","2"
"5181","JOHANNA","NA","THOMAS","NA","1977","1","7"
"1231","MARTIN","NA","MAIER","NA","2008","1","1"
"2931","WOLFZGANG","NA","WEISS","NA","1943","12","13"
"5081","HEIKE","NA","SCHNEIDER","NA","1988","4","26"
"5281","ANJA","NA","LANGE","NA","1926","3","8"
"1881","ULRICH","NA","HOFFMANN","NA","1969","2","14"
"8281","HELGA","NA","BUSCH","NA","1946","8","19"
"1031","GUENTHER","NA","MEYER","NA","1979","6","13"
"6431","HELGA","NA","KLEIN","WALTER","1989","7","19"
"2731","UWE","NA","BAUER","NA","1971","9","30"
"1731","LOTHAR","NA","SCHMITZ","NA","1938","12","2"
"5381","MONIKA","NA","ROTH","NA","1964","4","22"
"1681","FRANK","NA","BECKER","NA","1994","6","19"
"6231","ERIKA","NA","MUELLER","NA","1951","6","26"
"6131","SUSANNE","NA","MUELLER","NA","1954","3","9"
"6331","CHRISTA","NA","SAUER","NA","1992","10","31"
"6031","ANDREA","NA","VOGT","NA","1995","4","9"
"6531","PETRA","NA","FRANK","NA","2003","6","7"
"1531","WERNER","NA","SCHOLZ","NA","1986","11","26"
"8131","SONJA","NA","FRIEDRICH","NA","1993","6","1"
"6631","INGRID","NA","WAGNER","NA","1952","9","21"
"9131","INGRID","NA","BECKER","NA","1944","3","16"
"2531","BENJAMIN","NA","VOGEL","NA","1941","5","15"
"8882","KATJA","NA","BRAUN","NA","1989","1","12"
"5732","MONIKA","NA","MAYDR","NA","1965","4","25"
"5232","NICOLE","NA","MUELLER","NA","1966","5","2"
"2432","INGO","NA","MEIER","NA","1986","1","16"
"3282","FRANK","NA","SCHMIDT","NA","1998","9","24"
"3082","RUDOLF","NA","MUELLER","NA","1962","1","15"
"332","WOLFGANG","NA","WEISS","NA","1943","12","13"
"5632","MARION","NA","KRAEMER","NA","1958","9","11"
"1582","KARL","NA","WEBER","NA","1942","3","5"
"2332","GEORG","NA","BUSCH","NA","1996","9","6"
"532","HERMANN","GERHARD","HUBER","NA","2007","5","8"
"1482","GERHARD","NA","LEHMANN","NA","1975","4","17"
"3482","PATRICK","NA","JAEGER","NA","1942","2","14"
"1182","BERND","NA","STEIN","NA","1967","8","11"
"6782","CHRISTINE","NA","SCHNEIDER","NA","1980","9","8"
"932","HANS","NA","SCHAEFER","NA","1929","7","3"
"6882","UTE","NA","HOFFMANN","NA","2002","7","1"
"7482","STEFANIE","NA","ZIEGLER","NA","1978","11","30"
"1082","GUENTHER","NA","MOELLER","NA","1999","6","26"
"32","GERHARD","NA","SCHMITT","NA","2000","1","31"
"8732","ANNA","NA","LEBMANN","NA","2006","2","9"
"7882","CLAUDIA","NA","DIERRICH","NA","1974","3","8"
"1982","WERNER","NA","FISCHER","NA","1960","6","21"
"7732","BARBARA","MONIKA","WOLF","NA","2004","12","1"
"732","THOMAS","NA","BERGER","NA","1981","2","28"
"1432","MICHAEL","NA","POHL","NA","1979","1","25"
"9982","SUSANNE","NA","HAAS","NA","1963","4","15"
"6082","ELISABETH","ANGELIKA","SCHULZ","NA","1998","3","7"
"8032","SABINE","NA","SCHNEIDER","NA","1944","9","25"
"9882","ANDREA","NA","WOLF","NA","1979","11","7"
"4632","RAINER","NA","SIMON","NA","2008","4","2"
"7632","PETRA","NA","LANGE","NA","2001","1","5"
"7332","ANDREA","NA","WEBER","NA","1968","3","1"
"4782","FRANK","NA","SCHULZ","NA","1952","9","12"
"2832","ULRICH","NA","ROTH","NA","1969","3","21"
"7232","ERIKA","NA","HAAS","NA","1960","12","23"
"7182","ELISABETH","NA","WERNER","NA","1962","4","14"
"3732","JUERGEN","NA","SCHNEIDER","NA","1960","6","50"
"4232","DETLEF","NA","KELLER","NA","1945","5","16"
"8232","SABINE","NA","SCHREIBER","NA","1997","9","3"
"3832","MICHAEL","NA","MUELLOR","NA","2006","9","10"
"4382","MICHAEL","NA","WEBER","NA","1976","3","31"
"9182","ANNELIESE","NA","VOIGT","NA","1987","8","28"
"1832","WILLZI","NA","ERNST","NA","1959","6","29"
"182","GUENTHER","OLAF","SCHMIDT","NA","1967","3","26"
"6482","STEFANIE","NA","KRAEMER","NA","1971","4","2"
"8432","STEFANIE","NA","HAHN","NA","1994","5","13"
"6382","SUSANNE","NA","MUELLER","NA","1982","2","16"
"3932","FRANK","NA","FRANK","NA","2004","2","21"
"2582","WILHELM","NA","FISCHER","NA","1994","8","18"
"2682","HORST","NA","HOFFMANN","NA","1929","7","27"
"982","BERND","MARCO","FISCHER","NA","1943","4","1"
"3382","BERND","NA","WOLF","NA","1959","8","9"
"5332","URSULA","NA","ENGEL","NA","1940","3","3"
"82","STEFAN","NA","KUHN","NA","1939","10","23"
"432","JUERGEN","NA","ZIMMERMANN","NA","1971","2","9"
"2382","ULRICH","NA","KOCH","NA","1982","10","5"
"2482","WALTER","NA","SCHUBERT","NA","1939","1","20"
"832","UWE","NA","WINKLER","NA","1973","10","19"
"5132","MELANIE","NA","MARTIN","NA","1986","1","9"
"582","STEFAN","RALF","SCHUMACHER","NA","1982","1","5"
"7832","ELISABETH","NA","KAISER","NA","1943","5","30"
"7582","KARIN","NA","RICHTER","NA","1986","3","1"
"8832","SABINE","NA","SCHNEIDER","NA","1970","4","9"
"4982","HORST","NA","KOCH","NA","2000","2","28"
"7382","LIESELOTTE","NA","BECKER","NA","1969","7","20"
"7782","ANJA","NA","HAHN","NA","1948","2","27"
"4082","KLAUS","KLAUS","PETERS","NA","1961","4","7"
"7982","KARIN","NA","KAISER","NA","1957","5","4"
"2882","GUENTHER","NA","HOFFMANN","NA","1942","11","11"
"9482","HEIKE","NA","MAIER","NA","1955","3","16"
"2982","GUENTHER","NA","SCHULZE","NA","1970","7","10"
"4332","MATTHIAS","NA","FRANK","NA","1964","12","18"
"8632","KARIN","NA","HOFFMANN","NA","1950","5","6"
"9582","RENATE","NA","SCHUBERT","NA","2003","3","9"
"4682","JENS","NA","ENGUL","NA","1954","8","19"
"2132","DIETER","NA","HUBER","NA","1988","10","5"
"132","GUENTHER","NA","BECKER","NA","1925","7","16"
"2232","KURT","NA","WEBER","NA","1965","5","11"
"4732","JENS","NA","WAGNER","NA","2004","1","10"
"3982","FRANK","NA","LANGE","NA","1951","8","2"
"4132","ANDREAS","NA","KRUEGER","NA","1965","3","26"
"4532","DIETER","NA","BECKER","NA","1995","10","9"
"4882","ROLF","NA","SCHAEFER","NA","1939","7","22"
"7082","ANNA","NA","MUELLER","NA","1989","1","21"
"8482","MARIA","NA","HARTMANN","NA","1971","1","3"
"8082","MARGARETE","NA","SCHWARZ","NA","1997","3","17"
"4482","FRANK","NA","LORENZ","NA","1951","12","2"
"5532","KAETHE","NA","SCHUSTER","NA","1979","12","29"
"9082","SABINE","NA","KAISER","NA","1937","12","26"
"9332","ANGELA","NA","SCHULZ","NA","1973","4","12"
"9732","GERDA","NA","WAGNER","NA","1965","6","12"
"4282","CARSTEN","SVEN","KAISER","NA","1998","6","29"
"8332","INGE","NA","MOELLER","NA","1951","12","27"
"682","HERBERT","NA","KELLER","NA","1940","5","17"
"282","ANDREAS","NA","ZIMMERMANN","NA","1967","11","28"
"3682","THOMAS","THORSTEN","HARTMANN","NA","1985","11","8"
"8532","INGRID","NA","KLBIN","NA","1925","4","5"
"3882","HANS","NA","SCHMIDT","NA","1989","2","16"
"482","OLIVER","NA","HERRMANN","NA","1934","2","9"
"9932","BIRGIT","NA","SCHUBERT","NA","1951","12","17"
"3532","GERD","NA","KRAUD","NA","1940","6","24"
"7682","UTE","NA","SCHMIDT","NA","1942","2","6"
"882","PETER","NA","WAGNER","NA","1998","6","17"
"4032","HORST","NA","MEIER","NA","1966","4","25"
"1282","FRIEDRICH","NA","BOEHM","NA","1968","7","15"
"7282","URSULA","NA","FISCHER","NA","1978","5","14"
"5032","ANGELIKA","NA","FUCHS","NA","1965","4","11"
"8932","SANDRA","NA","WOLF","NA","1937","3","23"
"1382","ANDREAS","NA","SCHMIDT","NA","1977","12","4"
"7932","SANDRA","NA","FISCHER","NA","1999","9","7"
"4832","DENNIS","NA","RICHTER","NA","1943","5","17"
"5832","CHRISTA","NA","MUELLER","NA","1977","11","6"
"4932","UWE","NA","KRAUSE","NA","2007","5","10"
"5932","KARIN","NA","KRAEMER","NA","1943","9","25"
"6982","BRIGITTE","NA","FRANK","NA","1999","8","22"
"6182","BRIGITTE","NA","MUELLER","NA","1988","5","21"
"8682","ANGELIKA","NA","SEIDEL","NA","2004","6","29"
"9432","BIRGIT","NA","GUENTHER","NA","1987","5","21"
"1782","HANS","NA","RICHTER","NA","1992","11","3"
"8382","SABINE","NA","FRANK","NA","1931","4","72"
"4182","HORST","NA","THOMAS","NA","1938","9","20"
"6282","MARIA","NA","MUELLER","NA","1955","12","28"
"1132","MICHAEL","NA","WEISS","NA","1993","8","5"
"3032","THORSTEN","NA","MUELLER","NA","1959","9","28"
"8182","GISELA","NA","SCHMIDT","NA","1961","5","25"
"6682","ELISABETH","NA","FISCHER","NA","1939","1","14"
"4582","THOMAS","NA","HAHN","NA","1932","7","4"
"4432","CARSTEN","NA","KLEIN","NA","1970","11","26"
"9632","EDITH","NA","FISCHER","NA","1986","7","22"
"6582","ELKE","NA","KRAUS","NA","2000","7","22"
"3132","WILHELM","NA","HORN","NA","1965","10","23"
