                          Output from Link Plus Version 2.0 Sun Dec 27 03:27:32 2015

C:\RegPlus\LinkPlus\Configuration\rRLdata10000.cfg
Data = C:\RegPlus\LinkPlus\data\RLdata10000c.csv
Number of Records = 10000

                                             Linking Process
Direct method is employed
Cutoff Value=10.0

Field for Blocking
dummy

                                         Matching Parameters
           Matching Field   m-prob   u-prob      agree   disagree     matching method
                 fname_c1  0.96000  0.00956    4.19604   -2.92121           first name
                 fname_c2  0.96000  0.86719    0.09254   -1.09229           first name
                 lname_c1  0.97000  0.01723    3.66885   -3.17599            last name
                 lname_c2  0.97000  0.97000    0.00000    0.00000            last name
                       bd  0.95000  0.03268    3.06731   -2.69659       generic string
                       bm  0.95000  0.08309    2.21787   -2.64788       generic string
                       by  0.95000  0.01263    3.93276   -2.71527       generic string
Cutoff Value=10.0

m-prob: The probability that a matching variable agrees given that the comparison pair being examined is a match
u-prob: The probability that a matching variable agrees given that comparison pair being examined as a non-match
agree: The agreement weight assigned for an agreement on a given matching variable
disagree: The disagreement weight assigned for a disagreement on a given matching variable
matching method: The method used for computing the weight on a given matching variable.

                                                Match Report
Sorted by score descently (higher score, higher likelihood of being a matched pair)
                                   Number of Matched Pairs =     898

Linkage ID	Set ID	Record #	   id	  fname_c1	  fname_c2	   lname_c1	  lname_c2	bd	bm	  by	 Class	 Score
       805	    93	    1903	 1903	  GUENTHER	        NA	    MUELLER	        NA	16	10	1965		
       805	    93	    3008	 3008	  GUENTHER	        NA	    MUELLER	        NA	16	11	1985	     0	  10.5

       806	    93	      22	   22	  GUENTHER	        NA	    MUELLER	        NA	17	11	1994		
       806	    93	    2910	 2910	  GUENTHER	        NA	    MUELLER	        NA	17	 9	1935	     0	  10.5

       807	    91	    6060	 6060	   GERTRUD	        NA	    SCHMITT	        NA	13	11	1971		
       807	    91	    8423	 8423	   GERTRUD	        NA	      MEYER	        NA	12	11	1971	     0	  10.5

       808	    90	     499	  499	      OLAF	        NA	   HARTMANN	        NA	15	 1	1974		
       808	    90	    8316	 8316	       UTE	        NA	   HARTMANN	        NA	15	 1	1936	     0	  10.5

       809	    89	    6465	 6465	  GABRIELE	        NA	    MUELLER	        NA	18	12	1994		
       809	    89	    7806	 7806	  GABRIELE	        NA	       ROTH	        NA	18	12	1992	     0	  10.5

       810	    88	    2855	 2855	   ANDREAS	        NA	    MUELLER	        NA	19	 7	1996		
       810	    88	    3252	 3252	   ANDREAS	        NA	    MUELLER	        NA	19	11	1953	     0	  10.5

       811	    87	    5049	 5049	    GISELA	        NA	 SCHUMACHER	        NA	29	11	1957		
       811	    87	    7624	 7624	    GISELA	        NA	SCHUMAECHER	        NA	29	11	1957	     0	  10.4

       812	    86	    7031	 7031	    RENATE	        NA	     BERGER	        NA	27	 1	1970		
       812	    86	    9313	 9313	    RENATE	        NA	    BERGXER	        NA	27	 1	1970	     0	  10.4

       813	    85	    6665	 6665	 ELISABETH	        NA	     SOMMER	        NA	21	12	1928		
       813	    85	    7552	 7552	 ELISABETH	        NA	     BECKER	        NA	21	12	1937	     0	  10.4

       814	    84	    5600	 5600	 ELISABETH	        NA	  FRIEDRICH	        NA	21	10	1982		
       814	    84	    9865	 9865	 ELISABETH	        NA	    SCHMITZ	        NA	21	10	1972	     0	  10.4

       815	    83	     604	  604	  JOACHDIM	        NA	      KLEIN	        NA	24	 6	1982		
       815	    83	    2033	 2033	   JOACHIM	        NA	      KLEIN	        NA	24	 6	1982	     0	  10.4

       816	    82	    8170	 8170	  CLAUDIAH	        NA	      KLEIN	        NA	22	 3	1940		
       816	    82	    8576	 8576	   CLAUDIA	        NA	      KLEIN	        NA	22	 3	1940	     0	  10.4

       817	    81	     108	  108	  GUENTHER	        NA	    KRUEGER	    MARTIN	16	11	1976		
       817	    81	     603	  603	    ULRICH	        NA	    KRUEGER	        NA	16	11	1977	     0	  10.4

       818	    80	     619	  619	     FRANK	        NA	  SCHNEIDER	        NA	25	10	1967		
       818	    80	    4235	 4235	    FRANKW	        NA	  SCHNEIDER	        NA	25	10	1967	     0	  10.4

       819	    79	    5059	 5059	  GABRIELE	        NA	      MEYER	        NA	31	10	1979		
       819	    79	    8447	 8447	  GABRIELE	        NA	      MEYER	        NA	15	10	1971	     0	  10.4

       820	    78	    1390	 1390	  GUENTHER	        NA	ZIMMERMWANN	        NA	23	 6	1971		
       820	    78	    4320	 4320	  GUENTHER	        NA	 ZIMMERMANN	        NA	23	 6	1971	     0	  10.4

       821	    77	    3312	 3312	   MANFRED	        NA	    SCHWARZ	        NA	10	12	1975		
       821	    77	    4848	 4848	   MANFRED	        NA	     MARTIN	        NA	10	12	1957	     0	  10.4

       822	    76	    5627	 5627	    RENATE	        NA	    MUELLER	        NA	18	 2	1986		
       822	    76	    9710	 9710	    RENATE	        NA	    MUELLER	        NA	17	 2	1978	     0	  10.4

       823	    75	    5352	 5352	    SABINE	        NA	      WEBER	        NA	16	12	1977		
       823	    75	    9867	 9867	    SABINE	        NA	      WEBER	        NA	23	12	1977	     0	  10.4

       824	    74	    7139	 7139	 STEFAINIE	        NA	     KRAUSE	        NA	24	 3	1972		
       824	    74	    8363	 8363	  STEFANIE	        NA	     KRAUSE	        NA	24	 3	1972	     0	  10.4

       825	    73	    5216	 5216	     MARIA	        NA	      FUCHS	        NA	12	12	1929		
       825	    73	    6662	 6662	     MARIA	        NA	      FUCHN	        NA	12	12	1929	     0	  10.4

       826	    72	     290	  290	    OLIVER	        NA	     KRAUSE	        NA	21	10	1993		
       826	    72	    2653	 2653	    WERNER	        NA	     KRAUSE	        NA	21	10	1985	     0	  10.4

       827	    71	    1089	 1089	  MATTHIAS	        NA	   HARTMANN	        NA	18	12	1964		
       827	    71	    4332	 4332	  MATTHIAS	        NA	      FRANK	        NA	18	12	1964	     0	  10.4

       828	    70	     503	  503	  MATTHIAS	        NA	      MEIER	        NA	30	12	1985		
       828	    70	    2926	 2926	  MATTHIAS	        NA	    SCHMIDT	        NA	30	12	1965	     0	  10.4

       829	    69	    2319	 2319	  MANFREQD	        NA	      BAUER	        NA	 7	 9	1997		
       829	    69	    4531	 4531	   MANFRED	        NA	      BAUER	        NA	 7	 9	1997	     0	  10.4

       830	    68	    6767	 6767	     KARIN	        NA	      LANGE	        NA	 1	11	1976		
       830	    68	    6837	 6837	    ANGELA	        NA	      LANGE	    BECKER	 1	11	1966	     0	  10.4

       831	    67	    5552	 5552	  SUSANPNE	        NA	    RICHTER	        NA	23	 6	1998		
       831	    67	    8634	 8634	   SUSANNE	        NA	    RICHTER	        NA	23	 6	1998	     0	  10.3

       832	    66	    1443	 1443	     PETER	        NA	  SCHNEIDER	        NA	27	12	1939		
       832	    66	    2415	 2415	     PETER	        NA	  SCHNEIDER	        NA	16	12	1969	     0	  10.3

       833	    65	    3662	 3662	 ALEXANDER	        NA	    SCHMITZ	        NA	 1	10	1964		
       833	    65	    9562	 9562	 CHRISTINA	        NA	    SCHMITZ	        NA	 1	10	1997	     0	  10.3

       834	    64	    4329	 4329	   JUERGEN	        NA	 ZIMMERMANN	        NA	20	10	1975		
       834	    64	    6603	 6603	  STEFANIE	        NA	 ZIMMERMANN	        NA	20	10	1962	     0	  10.3

       835	    63	    5648	 5648	    SABINE	        NA	    MUELLER	        NA	19	 2	1975		
       835	    63	    8391	 8391	    SABINE	        NA	    MUELLER	        NA	13	 6	1975	     0	  10.3

       836	    62	    5196	 5196	    SABINE	        NA	    MUELLER	        NA	11	 6	1927		
       836	    62	    6881	 6881	    SABINE	        NA	    MUELLER	        NA	11	12	1987	     0	  10.3

       837	    61	    3355	 3355	     FRANK	        NA	  SCHROEDER	        NA	19	10	1973		
       837	    61	    6272	 6272	   KERSTIN	        NA	  SCHROEDER	        NA	19	10	1937	     0	  10.3

       838	    60	    4109	 4109	   GERHARD	        NA	  SCHROEDER	        NA	10	 1	1971		
       838	    60	    5109	 5109	   SUSANNE	        NA	  SCHROEDER	        NA	10	 1	1961	     0	  10.3

       839	    59	     959	  959	     HEINZ	        NA	  SCHROEDER	        NA	13	10	1995		
       839	    59	    4067	 4067	      ROLF	        NA	  SCHROEDER	        NA	13	10	1957	     0	  10.3

       840	    58	    6627	 6627	    MONIKA	        NA	   SCHAEFER	        NA	21	 3	1934		
       840	    58	    6759	 6759	    MONIKA	        NA	   SCHAEOER	        NA	21	 3	1934	     0	  10.3

       841	    57	    6899	 6899	   GERTRUD	        NA	    MUELLER	        NA	30	11	1972		
       841	    57	    8192	 8192	   GERTRUD	        NA	    MUELLER	        NA	19	11	1986	     0	  10.3

       842	    55	     722	  722	    KALAUS	        NA	       WOLF	        NA	16	10	1972		
       842	    55	    3754	 3754	    RAINER	        NA	       WOLF	        NA	12	10	1972	     0	  10.3

       843	    55	     752	  752	     KLAUS	        NA	       WOLF	        NA	16	10	1972		
       843	    55	    3754	 3754	    RAINER	        NA	       WOLF	        NA	12	10	1972	     0	  10.3

       844	    54	    4023	 4023	      JENS	  MATTHIAS	    MUELLER	        NA	19	 8	1989		
       844	    54	    4778	 4778	      JENS	    MARTIN	    MUELLER	        NA	31	 8	1942	     0	  10.3

       845	    53	    3037	 3037	      KARL	        NA	    SCHMIDT	        NA	21	11	1998		
       845	    53	    4511	 4511	      KARL	        NA	    SCHMIDT	        NA	21	11	1961	     0	  10.3

       846	    52	     328	  328	     ROELF	        NA	   SCHAEFER	        NA	22	 7	1939		
       846	    52	    4882	 4882	      ROLF	        NA	   SCHAEFER	        NA	22	 7	1939	     0	  10.3

       847	    51	    5825	 5825	 ELISABETH	        NA	    MUELLER	        NA	26	10	1945		
       847	    51	    7469	 7469	 ELISABETH	        NA	    MUELLER	        NA	27	10	1957	     0	  10.3

       848	    50	    5901	 5901	    PETRSA	        NA	      BAUER	        NA	 8	 7	1969		
       848	    50	    7736	 7736	     PETRA	        NA	      BAUER	        NA	 8	 7	1969	     0	  10.2

       849	    49	    6813	 6813	    RENATE	        NA	    MUELLER	        NA	21	 8	1963		
       849	    49	    6930	 6930	   RENATOE	        NA	    MUELLER	        NA	21	 8	1963	     0	  10.2

       850	    48	    1126	 1126	    FRANAK	        NA	    RICHTER	        NA	 5	 9	1954		
       850	    48	    2524	 2524	     FRANK	        NA	    RICHTER	        NA	 5	 9	1954	     0	  10.2

       851	    47	    6774	 6774	    HELFGA	        NA	    RICHTER	        NA	 3	 2	1988		
       851	    47	    8950	 8950	     HELGA	        NA	    RICHTER	        NA	 3	 2	1988	     0	  10.2

       852	    46	    8590	 8590	     ANXJA	        NA	      KLEIN	        NA	28	 9	1954		
       852	    46	    9699	 9699	      ANJA	        NA	      KLEIN	        NA	28	 9	1954	     0	  10.2

       853	    45	    1627	 1627	     KLAUS	        NA	    NEUMANN	        NA	16	11	1993		
       853	    45	    5979	 5979	    BRITTA	        NA	    NEUMANN	        NA	16	11	1938	     0	  10.2

       854	    44	     736	  736	   MANFRED	        NA	    NEUMANN	        NA	15	11	1954		
       854	    44	    6528	 6528	  GABRIELE	        NA	    NEUMANN	        NA	15	11	1954	     0	  10.2

       855	    43	    2412	 2412	      DIRK	        NA	    NEUMANN	        NA	14	 1	1997		
       855	    43	    4040	 4040	    HARALD	        NA	    NEUMANN	        NA	14	 1	1926	     0	  10.2

       856	    42	    5267	 5267	    KAETHE	        NA	    NEUMANN	        NA	21	11	1963		
       856	    42	    5809	 5809	      ANJA	        NA	    NEUMANN	        NA	 1	11	1963	     0	  10.2

       857	    40	    4126	 4126	  MATTHIAS	        NA	    MUELLER	        NA	24	12	1977		
       857	    40	    4165	 4165	  MATTHIAS	        NA	    MUELLER	        NA	24	 1	1993	     0	  10.2

       858	    40	    2957	 2957	  MATTHIAS	        NA	    MUELLER	        NA	11	12	1967		
       858	    40	    4126	 4126	  MATTHIAS	        NA	    MUELLER	        NA	24	12	1977	     0	  10.2

       859	    39	    8006	 8006	     KARIN	    ANDREA	    MUELLER	        NA	 6	 8	1985		
       859	    39	    8462	 8462	     KARIN	    ANDREA	    MUELLER	        NA	 6	 8	1984	     0	  10.2

       860	    38	    7570	 7570	  BRIGITTE	        NA	    SCHMIDT	        NA	29	10	1982		
       860	    38	    9652	 9652	 BRIGIWTTE	        NA	    SCHMIDT	        NA	29	10	1982	     0	  10.2

       861	    37	    1506	 1506	  GUENTHER	   MANFRED	  SCHNEIDER	        NA	18	 7	1932		
       861	    37	    4944	 4944	  GUENTHER	        NA	  SCHNEIDER	        NA	13	 7	1956	     0	  10.2

       862	    35	     748	  748	    DIETER	        NA	     SOMMER	        NA	17	12	1937		
       862	    35	    4535	 4535	    DIETER	        NA	      MEYER	        NA	17	12	1959	     0	  10.2

       863	    35	     438	  438	    DIETER	        NA	      MEYER	        NA	17	12	1953		
       863	    35	     748	  748	    DIETER	        NA	     SOMMER	        NA	17	12	1937	     0	  10.2

       864	    34	    6414	 6414	    HELMGA	        NA	    KOERTIG	        NA	29	 4	1984		
       864	    34	    8215	 8215	     HELGA	        NA	    KOERTIG	        NA	29	 4	1984	     0	  10.1

       865	    33	    1693	 1693	   MANFRED	        NA	   SCHAEFER	        NA	19	12	1997		
       865	    33	    2696	 2696	  WOLFGANG	        NA	   SCHAEFER	        NA	19	12	1978	     0	  10.1

       866	    32	     763	  763	 FRIEDRICH	        NA	   SCHAEFER	        NA	12	 1	1945		
       866	    32	    8876	 8876	    MARION	        NA	   SCHAEFER	        NA	12	 1	1989	     0	  10.1

       867	    31	    8022	 8022	   URSULAD	        NA	     SCHULZ	        NA	22	 3	1982		
       867	    31	    9904	 9904	    URSULA	        NA	     SCHULZ	        NA	22	 3	1982	     0	  10.1

       868	    30	    2241	 2241	   MICHAEL	        NA	    SCHMIDT	        NA	19	 9	1996		
       868	    30	    4181	 4181	   MICHAEL	        NA	   SCHAMIDT	        NA	19	 9	1996	     0	  10.1

       869	    29	    7627	 7627	   SABIENE	        NA	   HEINRICH	        NA	23	 9	1926		
       869	    29	    7705	 7705	    SABINE	        NA	   HEINRICH	        NA	23	 9	1926	     0	  10.1

       870	    28	    1609	 1609	     PETER	        NA	      WEBER	        NA	14	10	1990		
       870	    28	    6608	 6608	     PETRA	        NA	      WEBER	        NA	14	 1	1990	     0	  10.1

       871	    26	    3679	 3679	      KURT	        NA	      KLEIN	        NA	21	11	1949		
       871	    26	    6234	 6234	     MARIA	        NA	      KLEIN	        NA	21	11	1957	     0	  10.1

       872	    26	    1619	 1619	       KAI	        NA	      KLEIN	        NA	16	11	1949		
       872	    26	    3679	 3679	      KURT	        NA	      KLEIN	        NA	21	11	1949	     0	  10.1

       873	    25	    4163	 4163	    OLIVER	        NA	      KLEIN	        NA	14	 1	1978		
       873	    25	    9791	 9791	     KARIN	        NA	      KLEIN	        NA	16	 1	1978	     0	  10.1

       874	    23	    3213	 3213	   ROBERET	        NA	      KLEIN	        NA	14	10	1942		
       874	    23	    6942	 6942	    INGRID	        NA	      KLEIN	        NA	14	10	1945	     0	  10.1

       875	    23	    1241	 1241	    ROBERT	        NA	      KLEIN	        NA	14	10	1942		
       875	    23	    6942	 6942	    INGRID	        NA	      KLEIN	        NA	14	10	1945	     0	  10.1

       876	    22	    6029	 6029	      ANNA	        NA	    SCHMIDT	        NA	16	 1	1997		
       876	    22	    8828	 8828	      ANNA	        NA	    SCHMIDT	        NA	 3	 1	1949	     0	  10.1

       877	    21	    9516	 9516	  STEFANIE	        NA	    MOELLER	        NA	28	11	1936		
       877	    21	    9542	 9542	  STEFANIE	        NA	    MUELLER	        NA	28	11	1982	     0	  10.1

       878	    20	    6337	 6337	     ERIKA	        NA	    KOERTIG	        NA	31	 1	1954		
       878	    20	    9894	 9894	     ERIKA	        NA	     WAGNER	        NA	14	 1	1954	     0	  10.1

       879	    19	    5130	 5130	    RENATE	        NA	       KOCH	        NA	19	 1	1959		
       879	    19	    5270	 5270	     MARIA	        NA	       KOCH	        NA	19	 1	1994	     0	  10.1

       880	    18	     221	  221	    RAINER	        NA	   MUEGLLER	        NA	 6	 7	1961		
       880	    18	    1493	 1493	    RAINER	        NA	    MUELLER	        NA	 6	 7	1961	     0	  10.1

       881	    14	    4548	 4548	     PETER	      ROLF	 ZIMMERMANN	        NA	21	11	1935		
       881	    14	    4604	 4604	     PETER	        NA	 ZIMMERMANN	        NA	24	11	1964	     0	  10.1

       882	    14	    1022	 1022	     PETER	      ROLF	 ZIMMERMANN	        NA	21	11	1945		
       882	    14	    4604	 4604	     PETER	        NA	 ZIMMERMANN	        NA	24	11	1964	     0	  10.1

       883	    14	    1292	 1292	     PETER	        NA	 ZIMMERMANN	        NA	29	11	1994		
       883	    14	    4548	 4548	     PETER	      ROLF	 ZIMMERMANN	        NA	21	11	1935	     0	  10.1

       884	    14	    1022	 1022	     PETER	      ROLF	 ZIMMERMANN	        NA	21	11	1945		
       884	    14	    1292	 1292	     PETER	        NA	 ZIMMERMANN	        NA	29	11	1994	     0	  10.1

       885	    13	    5714	 5714	   CLAUDIA	        NA	    WINKLER	        NA	 8	 1	1982		
       885	    13	    7687	 7687	   CLAUDIA	        NA	    WINKLRR	        NA	 8	 1	1982	     0	  10.1

       886	    12	    1217	 1217	     HEINZ	        NA	    MUELLER	        NA	17	 5	1968		
       886	    12	    4937	 4937	     HEINZ	   MANFRED	    MUELLER	        NA	18	 5	1986	     0	  10.1

       887	    11	    2544	 2544	     HORST	        NA	      MAIER	        NA	14	 1	1969		
       887	    11	    3096	 3096	     HORST	        NA	      MAYER	        NA	14	 1	1972	     0	  10.1

       888	    10	    2466	 2466	 CHRISTIAN	        NA	   HOFFMANN	        NA	14	10	1966		
       888	    10	    3593	 3593	 CHRISTIAN	        NA	    KOEHLER	        NA	12	10	1966	     0	  10.1

       889	     9	    1798	 1798	     HORST	        NA	    SCHWARZ	        NA	14	10	1985		
       889	     9	    3445	 3445	     HORST	        NA	    WINKLER	        NA	14	10	1973	     0	  10.1

       890	     8	    1873	 1873	 CHRISTIAN	        NA	    NEUMANN	        NA	21	 1	1986		
       890	     8	    1974	 1974	 CHRISTIAN	        NA	    SCHMITZ	        NA	21	 1	1946	     0	  10.1

       891	     7	    2613	 2613	     PETER	        NA	      BAUER	        NA	14	12	1941		
       891	     7	    5636	 5636	    INGRID	        NA	      BAUER	        NA	14	12	1951	     0	  10.0

       892	     6	    5548	 5548	     HELGA	        NA	      BAUER	        NA	16	12	1938		
       892	     6	    7023	 7023	  ELFRIEDE	        NA	      BAUER	        NA	16	12	1988	     0	  10.0

       893	     5	     830	  830	    MARKUS	        NA	      BAUER	        NA	12	 1	1949		
       893	     5	    7762	 7762	     ERIKA	        NA	      BAUER	        NA	12	 1	1963	     0	  10.0

       894	     4	     667	  667	     FRANK	        NA	  SCHNEIDER	        NA	17	11	1937		
       894	     4	    3156	 3156	     FRANK	        NA	      LANGE	        NA	12	11	1937	     0	  10.0

       895	     3	    6094	 6094	    ANDREA	      ILSE	    SCHMIDT	        NA	17	 8	1983		
       895	     3	    8059	 8059	    ANDREA	        NA	    SCHMIDT	        NA	17	10	1949	     0	  10.0

       896	     2	    6566	 6566	   BRIKTTA	        NA	      MEYER	        NA	 2	 2	1945		
       896	     2	    9910	 9910	    BRITTA	        NA	      MEYER	        NA	 2	 2	1945	     0	  10.0

       897	     1	    1990	 1990	       UWE	        NA	    SCHMIDT	        NA	 1	12	1928		
       897	     1	    2605	 2605	       UWE	        NA	    SCHMIDT	        NA	 3	12	1979	     0	  10.0

       898	     0	     148	  148	       UWE	        NA	    SCHMIDT	        NA	26	11	1982		
       898	     0	    2204	 2204	       UWE	        NA	    SCHMIDT	        NA	24	11	1943	     0	  10.0

